consumption,sun,rainfall,wind
1283272.293,0,0,0.0817812
1308966.664,0,0,0.101809256
1254584.807,0,0,0.0817812
1320966.594,0,0,0.09262974
1523023.651,0,0,0.11098878
1766866.676,11.5,0,0.108485274
1872461.121,30,0,0.09847125
1855553.759,40.5,0,0.11432679
1850938.712,60,0,0.14353436
1830197.182,60,0,0.14687237
1787940.559,60,0,0.13852735
1732976.582,60,0,0.1560519
1698600.464,60,0,0.17441094
1666821.879,43,0,0.24701263
1672495.767,30,0,0.34214586
1637459.49,12,0,0.33630434
1682783.263,0,0,0.19527349
1761580.195,0,0,0.21029453
1709903.071,0,0,0.20361851
1607051.309,0,0,0.39054698
1555447.429,0,0,0.37552595
1464847.392,0,0,0.393885
1353821.063,0,0,0.29708272
1308562.572,0,0.9015152,0.18943198
1253850.487,0,2.7045455,0.1168303
1284426.11,0,0,0.14103085
1231169.911,0,2.7045455,0.21613604
1286245.248,0,2.7045455,0.30042076
1492514.387,0,1.8030304,0.2737167
1728141.418,7.5,0,0.19193548
1859459.477,20,0,0.14687237
1835626.888,33,0,0.15354837
1872626.583,32.5,0,0.18943198
1867166.496,28.5,0,0.20445302
1848460.805,35.5,0,0.26704067
1793156.997,19.5,0.9015152,0.2528541
1792599.466,21.5,0,0.26704067
1749646.885,0,0,0.23449509
1730286.74,1,0.9015152,0.2019495
1719143.536,0,0,0.21613604
1765485.981,0,3.6060607,0.17107293
1804221.42,0,1.8030304,0.123506315
1750375.966,0,1.8030304,0.0809467
1643999.113,0,0.9015152,0.09346423
1577250.64,0,1.8030304,0.07260168
1498645.194,0,0.9015152,0.04756662
1416115.141,0,0,0.056746144
1364267.098,0,0,0.07510519
1323947.355,0,0,0.09012623
1341292.504,0,0,0.09012623
1274588.628,0,0,0.07260168
1248993.029,0,0,0.086788215
1312583.058,0,0,0.045063116
1368807.757,0,0,0.045063116
1443224.548,6,0,0.07260168
1485153.084,36,0,0.06342216
1484258.156,60,0,0.06258766
1461631.943,60,0,0.07176718
1457637.748,60,0,0.15021038
1427933.593,59,0,0.15855539
1369111.109,55,0,0.15271388
1331487.237,20,0,0.14103085
1340125.665,8.5,0,0.120168306
1374604.381,0,0,0.045063116
1474619.391,0,0,0.056746144
1580565.1,0,0,0.0809467
1526454.865,0,0,0.0809467
1433670.801,0,0,0.09262974
1402216.006,0,0,0.09596774
1357129.061,0,0,0.056746144
1269265.486,0,0,0.105147265
1216059.249,0,0,0.09262974
1171125.684,0,1.8030304,0.12851332
1167885.926,0,5.409091,0.16856943
1144699.327,0,0,0.09012623
1136534.722,0,1.8030304,0.07510519
1132341.652,0,0.9015152,0.15021038
1145324.066,0,0,0.105147265
1185146.126,0,0,0.045063116
1279951.57,6,0.9015152,0.07260168
1324277.092,1.5,0,0.123506315
1354716.557,3,0,0.10264376
1389174.405,1,0,0.1168303
1361376.574,5,0,0.108485274
1298006.673,3,0,0.15938991
1270010.491,2,0,0.25201964
1267930.235,0,0,0.19193548
1329211.421,0,0,0.069263674
1419413.497,0,0,0.086788215
1523114.555,0,0,0.07176718
1497952.437,0,0,0.07176718
1432144.009,0,0,0.039221596
1409217.547,0,0,0.07260168
1337124.429,0,0,0.036718093
1260759.138,0,0,0.048401125
1206901.06,0,0,0.03588359
1165153.601,0,0,0.041725107
1191555.735,0,0,0.033380084
1188785.569,0,0,0.04255961
1251688.649,0,0,0.056746144
1451352.265,0,0,0.051739126
1686507.35,0,0,0.050904628
1845245.354,1.5,0,0.045063116
1854660.761,29.5,0,0.087622724
1874652.215,50.5,0,0.13268583
1870479.598,44,0,0.197777
1851672.966,35,0,0.24033661
1771996.783,30,0,0.24617814
1787289.918,30,0,0.26119915
1761938.616,9,0,0.32462135
1742073.373,2.5,0,0.25535765
1697040.635,0,0,0.19193548
1746487.574,0,0,0.10765077
1823573.34,0,0,0.07844319
1737009.905,0,0,0.048401125
1624786.266,0,0,0.057580646
1560166.122,0,0,0.084284715
1462337.905,0,0,0.04756662
1350508.141,0,0,0.054242637
1323743.605,0,0,0.030042076
1292384.081,0,0,0.045063116
1327697.605,0,0,0.06342216
1278584.276,0,0,0.09346423
1331648.149,0,0,0.09596774
1537108.006,0,0,0.101809256
1761106.103,0,0,0.0809467
1893715.934,19.5,0,0.09012623
1882020.432,30,0,0.06342216
1881206.158,48,0,0.10264376
1861519.314,32.5,0,0.13518935
1831629.238,35.5,0,0.16856943
1756242.141,45.5,0,0.21697055
1746126.377,35.5,0,0.22865358
1701442.448,8,0,0.21363254
1681981.83,0,0,0.13852735
1657293.877,0,0,0.105147265
1699991.432,0,0,0.09012623
1814061.719,0,0,0.0809467
1759573.209,0,0,0.0809467
1629701.212,0,0,0.06676017
1577691.7,0,0,0.084284715
1504611.023,0,0,0.09346423
1373905.104,0,0,0.11098878
1309523.202,0,0,0.10765077
1275270.141,0,0,0.09596774
1320380.963,0,0,0.0776087
1275388.889,0,0,0.0809467
1340099.012,0,0,0.09930575
1522821.591,0,0,0.07510519
1756135.279,7,0,0.09012623
1882764.265,30,0,0.09847125
1877921.955,38.5,0,0.09012623
1884996.05,60,0,0.084284715
1846653.758,60,0,0.105147265
1813740.739,60,0,0.12934782
1735591.724,60,0,0.16856943
1713714.211,60,0,0.18609396
1683723.684,15,0,0.17441094
1685511.615,0,0,0.123506315
1653993.797,0,0,0.09346423
1709692.803,0,0,0.07510519
1802751.178,0,0,0.08345021
1745075.545,0,0,0.0809467
1638866.526,0,0,0.09012623
1586663.19,0,0,0.09346423
1478590.525,0,0,0.09012623
1379262.811,0,0,0.10264376
1324589.857,0,0,0.108485274
1269434.574,0,0,0.101809256
1300930.223,0,0,0.09012623
1268040.746,0,0,0.084284715
1319736.869,0,0,0.09262974
1496470.289,0,0,0.087622724
1711967.384,0,0,0.108485274
1856632.588,0,0,0.086788215
1836685.416,14,0,0.0817812
1857032.158,37,0,0.123506315
1873871.614,0,0,0.15021038
1834894.293,7,0,0.19527349
1750589.825,48,0,0.24951611
1736078.875,60,0.9015152,0.23449509
1698902.176,13,0,0.21363254
1697620.841,0,0,0.1168303
1649380.93,0,0,0.13185133
1689440.829,0,0,0.11098878
1812791.775,0,0,0.09596774
1746096.7,0,0,0.084284715
1638606.954,0,0,0.084284715
1573481.07,0,0,0.10765077
1465551.038,0,0,0.105147265
1376946.955,0,0,0.105147265
1318491.693,0,0,0.11432679
1274493.867,0,0,0.1168303
1290384.043,0,0,0.11098878
1242764.26,0,0,0.09012623
1308189.716,0,0,0.084284715
1496724.329,0,0,0.09596774
1717031.079,0,0,0.101809256
1850135.814,0,0,0.11432679
1838123.794,14,0,0.09596774
1853337.916,60,0,0.07176718
1829928.361,60,0,0.11349229
1777912.135,60,0,0.14436886
1710241.57,60,0,0.16856943
1686401.929,60,0,0.21029453
1640301.059,12,0,0.21029453
1607924.516,0,0,0.15021038
1589079.531,0,0,0.1168303
1643209.471,0,0,0.084284715
1763406.564,0,0,0.07510519
1693659.263,0,0,0.09596774
1569573.756,0,0,0.11432679
1530335.643,0,0,0.105147265
1452767.646,0,0,0.1176648
1360567.386,0,0,0.12267181
1291340.231,0,0,0.11432679
1222476.112,0,0,0.1168303
1234989.407,0,0,0.12934782
1187819.218,0,0,0.123506315
1197591.304,0,0,0.12600982
1253566.34,0,0,0.12267181
1316053.996,0,0,0.12934782
1382594.778,0,0,0.105147265
1444306.944,13,0,0.09930575
1464598.009,60,0,0.065925665
1439042.342,60,0,0.07844319
1433205.782,60,0,0.14436886
1391334.25,60,0,0.17107293
1345075.242,60,0,0.17441094
1315214.45,12,0,0.1560519
1303766.711,0,0,0.101809256
1336477.812,0,0,0.0809467
1415512.258,0,0,0.069263674
1543393.463,0,0,0.105147265
1492307.745,0,0,0.123506315
1398842.341,0,0,0.11098878
1388738.53,0,0,0.123506315
1332396.826,0,0,0.13518935
1240934.513,0,0,0.123506315
1188095.013,0,0,0.13852735
1124643.874,0,0,0.120168306
1144230.537,0,0,0.13185133
1131994.951,0,0,0.12851332
1116228.767,0,0,0.13518935
1112213.407,0,0,0.14687237
1131081.991,0,0,0.13518935
1181306.385,0,0,0.12934782
1244866.968,13,0,0.11432679
1273276.023,60,0,0.09012623
1289435.54,60,0,0.065925665
1297611.21,60,0,0.09262974
1242666.191,60,0,0.14353436
1188532.25,60,0,0.22531557
1147475.463,8,0,0.21947405
1159834.372,0,0,0.16856943
1229571.92,0,0,0.12267181
1357297.863,0,0,0.105147265
1511989.703,0,0,0.09596774
1471941.426,0,0,0.12934782
1398109.015,0,0,0.120168306
1378579.653,0,0,0.105147265
1310536.184,0,0,0.11098878
1202727.729,0,0,0.11098878
1181586.919,0,0,0.12600982
1145631.722,0,0,0.11098878
1172750.257,0,0,0.11098878
1162483.855,0,0,0.105147265
1252096.331,0,0,0.105147265
1460078.63,0,0,0.11098878
1707352.299,0,0,0.15354837
1856860.25,0,0,0.120168306
1847927.987,13,0,0.13518935
1852833.801,60,0,0.120168306
1835012.09,60,0,0.108485274
1818973.959,60,0,0.1176648
1741226.889,60,0,0.11098878
1726971.069,60,0,0.11098878
1701410.991,7,0,0.12267181
1678806.291,0,0,0.1168303
1655169.273,0,0,0.13769284
1705392.605,0,0,0.1176648
1827691.05,0,0,0.12600982
1732997.696,0,0,0.12267181
1607645.205,0,0,0.12267181
1531913.767,0,0,0.09596774
1438327.88,0,0,0.087622724
1347577.891,0,0,0.0809467
1279307.726,0,0,0.087622724
1244004.098,0,0,0.12267181
1269966.912,0,0,0.20111501
1238078.805,0,0.9015152,0.21029453
1299601.224,0,0.9015152,0.17107293
1492143.042,0,0.9015152,0.19193548
1745686.8,0,0,0.12267181
1885355.108,0,0,0.056746144
1862476.736,9,0,0.06842917
1882425.466,50,0,0.105147265
1873388.234,60,0,0.09596774
1816219.138,60,0,0.11098878
1738422.16,60,0,0.08345021
1738349.831,60,0,0.123506315
1695456.092,31.5,0,0.120168306
1680017.361,30,0,0.10264376
1657569.068,18,0,0.17441094
1704468.65,0,0,0.17774893
1829262.664,0,0,0.09680225
1737628.531,0,0,0.09930575
1629882.653,0,0,0.07510519
1569391.871,0,0,0.07176718
1464198.76,0,0,0.065925665
1360288.893,0,0,0.07176718
1300494.62,0,0,0.09930575
1272380.6,0,0,0.09680225
1282672.605,0,0,0.105147265
1240022.265,0,0,0.105147265
1325553.666,0,0,0.1168303
1511001.207,0,0,0.108485274
1738202.469,2,0,0.14103085
1891033.31,30,0,0.11098878
1871585.089,33.5,0,0.07260168
1875945.664,60,0,0.09596774
1867504.632,60,0,0.105147265
1842378.038,60,0,0.07176718
1757094.135,60,0,0.086788215
1743232.474,60,0,0.0809467
1690720.047,31.5,0,0.06258766
1683860.594,30,0,0.08345021
1659951.553,0,0,0.0776087
1730848.934,0,0,0.07510519
1850026.6,0,0,0.060084153
1754422.092,0,0,0.065925665
1648978.384,0,0,0.13185133
1594634.099,0,0,0.105147265
1492768.949,0,0,0.09930575
1388086.737,0,0,0.0809467
1328614.455,0,0,0.050904628
1276245.983,0,0,0.056746144
1293495.154,0,0,0.086788215
1238798.873,0,0,0.13518935
1295252.631,0,0,0.19193548
1482186.555,0,0,0.15021038
1728306.527,0,0,0.09262974
1872450.936,0,0,0.13769284
1871449.611,8.5,0,0.22531557
1873717.598,36,0,0.2703787
1892316.802,43.5,0.9015152,0.25535765
1843158.061,59,0.9015152,0.31877983
1753173.29,50.5,2.7045455,0.36050493
1736776.169,24,2.7045455,0.34548387
1702251.536,15.5,2.7045455,0.26787516
1691405.72,6.5,2.7045455,0.30042076
1653406.317,1,3.6060607,0.3546634
1711540.377,0,1.8030304,0.2762202
1837764.095,0,2.7045455,0.30709675
1755125.28,0,1.8030304,0.31293827
1660021.346,0,2.7045455,0.2703787
1583338.2,0,0.9015152,0.2728822
1493689.624,0,0.9015152,0.2737167
1380434.59,0,0.9015152,0.25535765
1322653.738,0,1.8030304,0.34298033
1274398.655,0,1.8030304,0.24367462
1292064.909,0,2.7045455,0.26119915
1257757.827,0,2.7045455,0.28790322
1329161.77,0,0,0.33380085
1499347.299,0,1.8030304,0.2887377
1737072.664,1,2.7045455,0.2703787
1868590.733,6,1.8030304,0.26704067
1884335.395,3,2.7045455,0.2336606
1905067.03,30,1.8030304,0.24617814
1892849.738,30,0.9015152,0.22781906
1870555.45,30,0,0.26119915
1805480.451,30,0.9015152,0.18609396
1792754.09,28.5,0,0.14770688
1746800.49,0,0,0.17107293
1715283.685,8,0.9015152,0.18025246
1680755.923,0,0,0.17441094
1734645.991,0,0,0.12851332
1819739.708,0,0,0.12600982
1714560.57,0,0,0.09012623
1604848.186,0,0,0.060084153
1549763.499,0,0,0.033380084
1478242.903,0,0,0.030042076
1376811.261,0,0,0.030042076
1313423.352,0,0,0.033380084
1242265.419,0,0,0.0809467
1240107.623,0,0,0.09680225
1173003.354,0,0,0.050904628
1159635.667,0,0,0.07260168
1218277.321,0,0,0.06676017
1308475.056,1,0,0.051739126
1386061.701,20.5,0,0.06676017
1453454.465,28.5,0,0.07176718
1483876.526,40.5,0,0.069263674
1477134.351,31.5,0,0.07510519
1487487.143,20,0,0.07510519
1464460.005,13.5,0,0.065925665
1429805.793,17,0,0.07510519
1396840.417,2,0,0.07176718
1373092.955,2,0,0.0817812
1413045.046,0,0,0.069263674
1526737.906,0,0,0.09262974
1612109.737,0,0,0.086788215
1532084.478,0,0,0.09012623
1457217.507,0,0,0.084284715
1430896.169,0,0,0.065925665
1384801.615,0,0.9015152,0.0809467
1288908.395,0,0,0.054242637
1217727.596,0,0,0.07260168
1159722.325,0,0,0.06342216
1167862.337,0,0,0.06676017
1147933.446,0,0.9015152,0.045063116
1137589.464,0,0,0.105147265
1144890.238,0,0,0.07260168
1150061.821,0,0,0.045063116
1219311.432,6.5,0,0.048401125
1284502.86,0,0,0.04756662
1365045.916,14.5,0.9015152,0.04255961
1403145.162,8,0,0.04255961
1456614.907,0.5,0,0.07510519
1420000.103,10,0.9015152,0.054242637
1354811.006,5,0.9015152,0.069263674
1333949.775,2.5,0.9015152,0.056746144
1355278.363,2.5,0.9015152,0.04756662
1435060.493,0.5,1.8030304,0.04756662
1570890.201,0,1.8030304,0.04756662
1659588.172,0,2.7045455,0.048401125
1585312.125,0,2.7045455,0.04756662
1502243.163,0,1.8030304,0.06258766
1466610.889,0,0.9015152,0.057580646
1381511.67,0,0.9015152,0.065925665
1298144.511,0,0.9015152,0.069263674
1275204.198,0,0,0.108485274
1249064.625,0,0,0.120168306
1284751.742,0,0,0.16523142
1264065.549,0,0,0.18943198
1349435.21,0,0,0.19193548
1540058.195,0,0.9015152,0.19527349
1784509.9,0,0.9015152,0.14687237
1977358.367,0,0,0.17107293
2002330.782,0,0,0.14353436
2047976.55,0,0,0.09596774
2058574.674,1.5,0,0.11432679
2047840.132,1.5,0,0.105147265
1954656.191,4.5,0,0.065925665
1939152.254,0,0,0.04255961
1906488.273,0,0,0.033380084
1891578.601,0,0,0.057580646
1863102.705,0,0,0.039221596
1922675.236,0,0,0.060084153
1960703.67,0,0,0.045063116
1837094.911,0,0,0.084284715
1731679.238,0,0,0.09930575
1647896.874,0,0,0.11182328
1559181.579,0,0,0.12600982
1444985.708,0,0.9015152,0.09930575
1386967.448,0,0,0.065925665
1344107.233,0,0,0.057580646
1387725.837,0,0,0.045063116
1347553.168,0,0,0.039221596
1400357.146,0,0,0.056746144
1581020.618,0,0,0.051739126
1820738.258,0,0,0.060084153
1975858.998,13.5,0,0.056746144
1962556.55,31,0,0.069263674
1958954.142,55,0,0.086788215
1946376.254,60,0,0.069263674
1897318.736,60,0,0.07176718
1801022.646,60,0,0.105147265
1785441.947,50.5,0,0.09596774
1742758.705,30,0,0.084284715
1730355.639,30,0,0.084284715
1708160.243,9,0,0.07844319
1782534.63,0,0,0.084284715
1902768.524,0,0,0.053408135
1791376.542,0,0,0.054242637
1687302.576,0,0,0.041725107
1622845.117,0,0,0.048401125
1532039.833,0,0,0.0817812
1434975.609,0,0,0.04255961
1359374.158,0,0,0.056746144
1321912.115,0,0,0.04756662
1370429.907,0,0,0.06258766
1337023.864,0,0,0.041725107
1389043.278,0,0,0.032545585
1572840.308,0,0,0.030042076
1812125.985,0,0.9015152,0.054242637
1982689.427,11.5,1.8030304,0.09930575
1965792.135,31,0.9015152,0.12934782
1950036.022,60,0,0.101809256
1933683.562,60,0,0.045063116
1901968.519,60,0,0.045063116
1802550.853,60,0,0.06342216
1783015.542,48.5,0,0.0776087
1737096.959,30,0,0.084284715
1721650.134,30,0.9015152,0.105147265
1697362.162,5,0,0.09346423
1767735.715,0,0,0.084284715
1889872.646,0,0,0.12851332
1785148.367,0,0,0.101809256
1702577.846,0,0,0.09596774
1623368.909,0,0,0.07510519
1521953.337,0,0,0.09012623
1414119.029,0,0,0.07844319
1350470.039,0,0,0.08345021
1311888.785,0,0,0.07176718
1340122.091,0,0,0.09012623
1293514.399,0,4.507576,0.065925665
1348175.204,0,4.507576,0.084284715
1540564.164,0,2.7045455,0.065925665
1788980.446,0,3.6060607,0.07176718
1944210.452,2,0.9015152,0.054242637
1928312.714,17,0,0.04255961
1932349.687,44.5,2.7045455,0.069263674
1927556.124,54,1.8030304,0.07844319
1888448.651,60,1.8030304,0.054242637
1796296.444,60,0.9015152,0.069263674
1767997.658,48,0,0.07260168
1733689.629,30,2.7045455,0.069263674
1727435.037,30,1.8030304,0.105147265
1695971.749,6.5,2.7045455,0.17107293
1770222.86,0,0,0.13185133
1894882.776,0,0.9015152,0.069263674
1796267.923,0,0,0.09012623
1694289.595,0,0,0.07844319
1628210.77,0,0,0.056746144
1530462.287,0,0,0.050904628
1423361.324,0,0,0.065925665
1342456.826,0,0,0.09262974
1308764.657,0,0,0.0809467
1315870.971,0,0,0.06676017
1277629.156,0,0,0.069263674
1350708.244,0,0,0.11349229
1513706.928,0,0,0.065925665
1769050.815,0,0.9015152,0.07260168
1926230.615,0,0,0.101809256
1918607.342,0,0,0.069263674
1955177.052,9.5,1.8030304,0.14353436
1983750.902,0.5,3.6060607,0.1618934
2000000.171,0.5,4.507576,0.13852735
1916363.906,0,8.113637,0.17107293
1881941.221,0,4.507576,0.16523142
1815442.589,0,7.2121215,0.17691445
1771389.825,0,8.113637,0.15021038
1728603.068,0,2.7045455,0.17441094
1811065.355,0,5.409091,0.17107293
1883839.54,0,1.8030304,0.23115708
1781861.142,0,1.8030304,0.33296636
1689323.191,0,2.7045455,0.34214586
1630536.886,0,0.9015152,0.31293827
1556994.888,0,0,0.3179453
1475345.013,0,0.9015152,0.2762202
1412419.531,0,0,0.24701263
1355270.006,0,0,0.30042076
1389635.943,0,1.8030304,0.2728822
1337818.894,0,0.9015152,0.2795582
1336717.164,0,0.9015152,0.23199157
1371750.812,0,0,0.18275595
1428327.049,0,3.6060607,0.36050493
1532469.767,0,1.8030304,0.3121038
1587657.577,2.5,1.8030304,0.24033661
1608610.593,51.5,1.8030304,0.23115708
1559276.301,51,0.9015152,0.21947405
1564458.247,51,1.8030304,0.22865358
1516520.781,36.5,0.9015152,0.15021038
1482128.431,28.5,0.9015152,0.13518935
1438526.95,14.5,1.8030304,0.09346423
1448297.249,2,0.9015152,0.15688638
1497501.283,0,0,0.10765077
1626688.508,0,2.7045455,0.06258766
1698362.177,0,4.507576,0.057580646
1623665.777,0,4.507576,0.09262974
1521390.202,0,2.7045455,0.09346423
1499643.526,0,0.9015152,0.12934782
1463164.804,0,1.8030304,0.108485274
1382958.231,0,2.7045455,0.10264376
1319620.377,0,0,0.21613604
1259448.683,0,1.8030304,0.20111501
1228135.694,0,0.9015152,0.21947405
1190724.897,0,2.7045455,0.18359047
1209717.908,0,0.9015152,0.197777
1183311.976,0,0.9015152,0.13185133
1193594.332,0,0.9015152,0.14687237
1223244.843,0,0,0.18359047
1308348.86,0,0,0.19193548
1405471.799,0,0,0.20445302
1460455.947,0,0,0.09680225
1483135.719,0,0,0.07844319
1544491.745,0,0,0.07260168
1496743.358,0,0,0.06342216
1436870.118,0,0,0.09596774
1405821.317,0,0,0.10264376
1442158.985,0,0,0.069263674
1546535.488,0,0,0.054242637
1671332.965,0,0,0.06342216
1664949.145,0,0,0.06842917
1562983.709,0,0,0.07260168
1486132.349,0,0,0.045063116
1454262.346,0,0,0.050904628
1385228.833,0,0,0.056746144
1313380.668,0,0,0.069263674
1291077.175,0,0,0.07510519
1266385.236,0,0,0.101809256
1303374.556,0,0,0.13518935
1287049.165,0,0,0.18025246
1396794.32,0,0,0.1560519
1603976.568,0,0,0.09930575
1817058.087,19,0,0.07510519
1950632.567,30,0,0.053408135
1933431.264,55,0,0.045063116
1952904.357,60,0,0.041725107
1957476.163,60,0,0.045063116
1950836.904,52,0,0.050904628
1886609.302,45.5,0,0.039221596
1877985.908,30,0,0.06258766
1848681.366,30,0,0.050904628
1868957.795,6.5,0,0.065925665
1902089.792,0,0,0.07844319
2039765.258,0,0,0.056746144
1992397.97,0,0,0.039221596
1869270.77,0,0,0.045063116
1773090.965,0,0,0.033380084
1697321.685,0,0,0.054242637
1604704.116,0,0,0.04756662
1507178.031,0,0,0.060084153
1495203.905,0,0,0.084284715
1471211.452,0,0,0.09346423
1497527.961,0,0,0.086788215
1444647.574,0,0,0.120168306
1512250.137,0,0.9015152,0.14436886
1700964.755,0,0,0.15938991
1895713.467,21.5,0,0.108485274
2012790.776,30,0,0.087622724
1989448.268,57.5,0,0.09262974
1981181.986,60,0,0.09012623
1952927.082,60,0,0.09012623
1932016.138,60,0,0.09346423
1855927.358,45,0,0.065925665
1850924.943,30,0,0.06676017
1824485.591,30,0,0.06842917
1847626.37,5,0,0.07510519
1885066.327,0,0,0.07176718
2016205.527,0,0,0.07510519
1979976.019,0,0,0.07260168
1842934.147,0,0,0.06842917
1755027.942,0,0,0.0776087
1683328.863,0,0,0.07844319
1616194.336,0,0,0.07176718
1518129.644,0,0,0.069263674
1480002.109,0,0,0.086788215
1468202.978,0,0,0.11349229
1451158.307,0,0,0.15938991
1418509.174,0,0,0.16523142
1450856.535,0,0,0.1560519
1580252.805,0,0,0.11349229
1711504.549,20,0,0.09012623
1789910.494,30,0,0.0809467
1791451.07,57.5,0,0.09847125
1806209.863,60,0,0.09596774
1774390.683,60,0,0.12934782
1776268.362,60,0,0.13185133
1687053.895,44,0,0.120168306
1665799.24,30,0,0.07510519
1638885.965,24,0,0.11432679
1656960.886,0,0,0.101809256
1760299.354,0,0,0.08345021
1922500.771,0,0,0.09930575
1884309.003,0,0,0.108485274
1777357.738,0,0,0.09346423
1682774.49,0,0,0.086788215
1621562.424,0,0,0.084284715
1549249.24,0,0,0.07510519
1463372.724,0,0,0.09596774
1423348.445,0,0,0.09262974
1411652.924,0,0,0.09596774
1406196.34,0,0,0.09930575
1380398.944,0,0,0.09930575
1449844.025,0,0,0.10765077
1629914.099,0,0,0.09596774
1857290.141,0,0,0.11432679
1986033.462,0,0,0.105147265
1959302.363,31,0,0.09262974
1951496.123,39,0,0.084284715
1938485.585,41,0,0.108485274
1919508.364,15.5,0,0.105147265
1853480.962,0,0,0.105147265
1844875.573,19.5,0,0.105147265
1836086.518,0,0,0.11349229
1857179.759,0,0,0.101809256
1910733.052,0,0,0.105147265
2015255.602,0,0,0.105147265
1961636.317,0,0,0.11432679
1839628.547,0,0,0.12934782
1722175.782,0,0,0.12267181
1630915.136,0,0,0.101809256
1574049.122,0,0,0.11098878
1453267.127,0,0,0.09596774
1390343.411,0,0,0.0809467
1367847.669,0,0,0.09930575
1367448.78,0,0,0.057580646
1351989.804,0,0,0.084284715
1430071.164,0,0,0.09346423
1614423.214,0,0,0.105147265
1831950.851,6,0,0.09847125
1956700.889,5.5,0,0.123506315
1927929.506,56,0,0.12600982
1921022.186,60,0,0.11432679
1911302.196,60,0,0.09012623
1876520.717,60,0,0.07176718
1811488.173,42.5,0,0.09012623
1805568.972,30,0,0.084284715
1767229.931,25,0,0.084284715
1774044.196,0,0,0.09012623
1836528.823,0,0,0.101809256
1966041.698,0,0,0.09346423
1911256.94,0,0,0.086788215
1799134.226,0,0,0.1168303
1696460.276,0,0,0.12600982
1631374.108,0,0,0.108485274
1574456.144,0,0,0.105147265
1473202.746,0,0,0.105147265
1415892.9,0,0,0.105147265
1372959.208,0,0,0.13185133
1359833.014,0,0,0.15354837
1314752.414,0,0,0.16856943
1324102.618,0,0,0.16523142
1355812.658,0,0,0.11432679
1398402.54,0,0,0.09262974
1475007.836,0,0,0.084284715
1533731.828,29.5,0,0.105147265
1558342.038,40.5,0,0.12600982
1549217.628,30,0,0.0809467
1564435.594,12.5,0,0.056746144
1527818.405,1,0,0.084284715
1500926.783,0,0,0.09847125
1494836.227,1.5,0,0.13185133
1522125.815,0,0,0.086788215
1637536.312,0,0,0.11182328
1740522.615,0,0,0.108485274
1671721.982,0,0,0.1168303
1578574.405,0,0,0.1168303
1491704.696,0,0,0.11098878
1456710.157,0,0,0.1176648
1422414.581,0,0,0.12934782
1350943.952,0,0,0.09012623
1282689.793,0,0,0.09262974
1247896.387,0,0,0.14103085
1214572.284,0,0,0.14436886
1211327.793,0,0,0.197777
1186949.299,0,0,0.16523142
1192541.1,0,0,0.15021038
1201350.497,0,0,0.09930575
1260459.143,0,0,0.108485274
1375532.014,0,0,0.10264376
1454941.898,0,0,0.09930575
1537989.857,0,0,0.120168306
1613134.868,0,0,0.086788215
1603914.388,0,0,0.09930575
1537157.82,0,0,0.0809467
1510515.836,0,0,0.101809256
1533540.645,0,0,0.09012623
1648095.953,0,0,0.069263674
1758793.868,0,0,0.09346423
1718836.816,0,0,0.086788215
1631721.009,0,0,0.07510519
1561827.175,0,0,0.09012623
1517389.055,0,0,0.0809467
1487399.794,0,0,0.07844319
1404511.334,0,0,0.108485274
1407041.087,0,0,0.17107293
1396627.113,0,0,0.15354837
1396335.067,0,0,0.15938991
1382830.18,0,0,0.15688638
1465033.308,0,0,0.17441094
1661492.522,0,0,0.23199157
1909682.558,0,0,0.21697055
2070690.976,0,0,0.18609396
2078666.453,0,0,0.18025246
2120158.057,0,0,0.12851332
2121980.059,0,0,0.087622724
2142072.947,0,0,0.101809256
2104235.269,0,0,0.13852735
2107874.583,0,0,0.14103085
2083065.805,0,0,0.13852735
2109178.172,0,0,0.1168303
2111911.106,0,0,0.09847125
2129376.198,0,0,0.11098878
2086525.289,0,0,0.120168306
1954397.075,0,0,0.1176648
1838946.03,0,0,0.120168306
1753492.013,0,0,0.108485274
1673107.741,0,0,0.13268583
1567869.296,0,0,0.12267181
1536208.319,0,0,0.09596774
1517647.415,0,0,0.08345021
1515238.981,0,0,0.10765077
1475156.671,0,0,0.123506315
1538024.733,0,0,0.12934782
1700589.481,0,0,0.09596774
1945254.566,0,0,0.09012623
2081588.331,0,0,0.09847125
2097801.667,24,0,0.105147265
2122188.81,30,0,0.11349229
2112232.234,30,0,0.105147265
2105182.789,27.5,0,0.12600982
2038380.787,7.5,0,0.13518935
2047370.713,0,0,0.1168303
2019896.695,0,0,0.1168303
2046250.774,0,0,0.101809256
2087727.962,0,0,0.101809256
2115295.372,0,0,0.084284715
2055162.206,0,0,0.084284715
1941659.919,0,0,0.07510519
1807295.517,0,0,0.07176718
1748923.342,0,0,0.09012623
1679531.265,0,0,0.069263674
1555322.135,0,0,0.09012623
1515864.328,0,0,0.12600982
1504239.238,0,0,0.105147265
1501849.178,0,0,0.120168306
1458507.802,0,0,0.11098878
1531653.21,0,0,0.11098878
1715061.471,0,0,0.087622724
1945935.037,0,0,0.045063116
2084474.841,0,0,0.06258766
2102565.683,12.5,0,0.07510519
2136949.255,0,0,0.09012623
2113036.001,5.5,0,0.105147265
2118283.338,0,0,0.10264376
2072434.049,0,0,0.07176718
2059925.488,0,0,0.0809467
2037207.533,0,0,0.07176718
2052976.373,0,0,0.065925665
2072292.424,0,0,0.07844319
2119185.352,0,0,0.09596774
